reviewId,final_text,aspek_llm,sentimen_llm
1685fb54-c78f-48e8-a39e-ab923cd73a1a,pakai gajihan dilivin cuman tidak muncul tawaran paylaternya,functional suitability,0
7aa96a0f-aafb-40a2-835f-46816484dd32,mohon perbaiki sistem frefikasi wajahselvi tidak bisa login,security,0
56eff0f8-e77a-418b-8aec-a1c497739aa2,aman pembayaran apapun,safety,1
9967061d-fcc9-4a0e-90dd-2e3028679883,kenapako sayah tidak bisa masuk tulisan mempersiapkn aplikasi,security,0
87de41ef-83e8-4931-8649-cf704605242f,keluhan nasabah responnya banget iya namanya kalo bantuan dibantu nasabah tidak terbantu tim handle ngantuk,functional suitability,0
eb5fdf73-fc53-47d8-9bb2-2d5e0f686027,gangguan sistem tolong diberitahu kemarin aplikasi susah dibuka tolong sistem diperbaiki verifikasi wajah gagal,security,0
e1af9abe-bc29-4c2e-97ab-380f4a1500f2,hai pengguna berubah nama update error butuh banget enggak bisa dibuka tolong diperbaiki,reliability,0
f73304ff-0154-43d1-b120-66ee01d0912b,tulisan menu mohon diperbesar tulisan,interaction capability,2
dcfc6a17-7dd0-4725-9bad-0680af8f257f,pengguna akun gagal verivikasi wajah enggak solusi bisa atasi orang enggak saran,security,0
81625037-ef2a-4236-91f7-c7f17a3955e7,aplikasi seharian pagy tidak bisa lagy urgent tidak bisa perbaikan sistem aktif tolong diperbaiki lumayan aplikasi troble jam bisa kecewa terimakasih,reliability,0
197666bc-c2f2-4bdd-9146-66dbd9aeacef,sekedar saran membayar tolong sediakan biometrik jangan pin cctv tidak sengaja merekam pin,functional suitability,0
e306d24f-e246-401c-803c-eb15ef2f0e39,update belum fix paksakan akhrnya pelanggan tidak bisa masuk aplikasi istri tidak solusi suruh menunggu seminggu tidak bisa,security,0
aa790e99-19c3-4bf5-9a4f-6c2011fec8ea,mengajukan pinjaman ksm tidak muncul menu sudsh meminjamkan ksm lunas mengajukan mohon dimunculkan menu ksm butuh banget,functional suitability,2
988c2851-b736-44af-aab4-d2c6fe3a00f5,bikin mbanking enggak bisa muncul fitur tidak tersedia,functional suitability,0
8e1b00a9-6bd7-464a-b59e-aec67129a9c8,aplikasi tidak bisa akses,functional suitability,0
46af8ac3-9f12-4579-82e0-8088734b5a70,kali layanan tidak memuaskan pelayanan livina tidak masuk masuk tidak solusi mndiri menunggu trusn menit ulang ulang truskecewa tidak solusi susah transaksi masuk livini susah,functional suitability,0
f0a982ce-877c-4b52-a4a1-fdb2c4ce46f7,kurang bagus fitur bikin pusing bagus versi,interaction capability,0
76e3afdf-66c6-46c7-b034-029506fba158,live chat gimana,interaction capability,2
9dfa93e3-f104-4957-8306-4753f76e4dc9,tolonglah urus frezzz parah bngat kalo pas salah repot urusan,functional suitability,0
a43239fa-0dc1-40df-873e-0d50b27c5b7a,terblokir keterangan rpt002 cabang terdekat bilangnya pusat buka telfon 14000 bilang cabang buka tidak bisa penanganan cabang bisa bantu email pusat gila problem shooting doang tidak profesional banget,security,0
7381b746-87d1-4acd-8604-fb49cf792b68,gila mbok bikin aplikasi simpel cepat mudah loh ketik rek password pakai nomer debit berlaku ribet tidak simpel banget update tidak karuan mohon aplikasi mudah simpel biar mempermudah nasabah,interaction capability,0
5dc962c5-67bd-44d8-843d-e67ccd847c22,aplikasindi instal samsung galaxy tab tidak kompetible,compatibility,0
17beb397-5e1c-42e2-91a3-5ed386a19d5c,verifikasi wajah tidak mohon berkedip tidak bisa,security,0
6d42cfc0-8134-4544-84fe-37a1e60e7c90,pas rekam vidio gagalpadahal mengikuti perintah,functional suitability,0
d8c70fc8-90ff-4a7e-a466-887158bd31f2,aplikasi tidak bisa kebuka tolong perbaiki secepata,functional suitability,0
954826a8-a5b2-4d74-8023-9b8555636066,oke mantap perubahan signifikan,functional suitability,1
de49da0c-f553-4c93-906e-999a3411dad9,jelek tidak bisa kebuka,functional suitability,0
a040c4a1-d7dd-48af-b281-0d9feaeedb46,mhon maaf gagal tidak tau alesan kasih bintang,functional suitability,0
172d8fa6-3fb3-4ae7-a4ed-e56d0f6ef9c4,apdetan ternaru enggak bisa dipakai paileternya,functional suitability,0
482e4317-97ee-42fa-b135-9a79fa1de588,aplikasi tidak error aplikasinya ginih tutup pakai,reliability,0
41188592-1ad4-4bc9-8114-565c873f7451,kecewa tidak bisa acc pengajuan kartu kredit,functional suitability,0
a611a1e9-e4ea-48b7-ab7c-4b819cc9f179,fitur tidak tersedia selesai,functional suitability,0
48edf562-c8c9-456e-8d9c-d60257bdc62c,sore tidak bisa login,security,0
baac688f-8be1-4d2d-a64f-d3c736006189,sampah error dibutuhkan,reliability,0
23a1e8cd-d279-4cf6-9b83-793f0ac59da8,error kemarin enggak bisa buka transfer banget error,reliability,0
53c20db1-ee60-4acc-b292-224ba1f896b3,sellalu pemeliharaan gangguan mulu genting butuhkan transfer gagal mulu tidak enak pakai sellu gangguan,reliability,0
194415a9-30c6-402e-825d-0e45bf2f4b72,ngentod kebanyakan maintenance contol pas urgent tidak bisa transaksi anjeeng kagak satset,reliability,0
c8b593ce-7d23-4901-9014-32d698163fa7,kinerja dikit dikit maintenance mulu tidak worth mending pakai baca menyesal menyimpan duit,performance efficiency,0
22210ce0-af45-4724-a47d-4548ed624db4,transaksi tidak jam,functional suitability,0
868f5511-a733-44e0-a9b5-83ad253b3759,disaat banget error lho pakai gua ganti nasabah aplikasi tidak berguna tidak menit pemeliharaan,reliability,0
c795fe7a-6708-4a98-b419-dd3231917a10,aplikasi kurang aman kemarin suruh ubah password ubah password suruh ketik kartu otp pas otp lupa memasukan handphone terdaftar suami situ bisa masuk buka suami tidak bisa masuk pas memasuki otp tulisan aplikasi fitur tidak tersediaaneh bisa masuk pakai handphone terdaftar suami tidak aman aplikasinya,security,0
cfd4fb49-20f0-4513-a556-6a58a128ce0f,tidak bisa login,security,0
94a00abb-f2b2-42fe-975e-34503fc91560,transfer saldo masuk intip saldo detail transaksi tabungan belum keterangan tolong diperbaiki bug,reliability,2
e1611e9d-3830-45f2-a8d6-59d3a0e7572c,bikin mudah pemotongan dana tidak kehilangan uang tabungan 1jt tolong periksa rek nasabah pagi kehilangan uang 1jt 6rts jejak data,safety,0
9dbcb104-87a8-4cd3-8906-a4cd0e9e0210,diupdate lemot banget susah dibuka jaringan full kadang susah banget pas dipakai gagal,performance efficiency,0
a48a6e43-1510-44bd-8bfd-eda62872e959,potong perbulan biaya aneh enakan baca potong tidak biaya lainya,functional suitability,0
540547d1-62d6-4fc4-b314-0f03b8fd1995,limit transaksi harian terbatas,functional suitability,0
83199c4f-5b59-4562-8e89-f113e74b6bf7,transaksi rekening jutaan ksm hilang solusi tidak biar bisa muncul,functional suitability,0
a439ce47-b988-46d1-9100-74c5b23b3825,tidak stabil tidak bisa buka buka menunggu menit,performance efficiency,0
a8584e4e-fb5e-4607-8f1a-46a2f728d682,pinjem tidak muncul,functional suitability,0
4e5b4315-e378-4819-937c-0713ce33e620,mtc mulu kemarin login susah deh,security,0
e9e2366c-7482-4d27-a6f6-31abd68d7db0,aplikasinya lambattolong perbaiki,performance efficiency,0
9255c875-187a-4026-a095-a75dcbf0282d,knapa fitur tidak tersedia,functional suitability,2
78cd7dd0-f0c5-4b71-8323-ed8ac5d69e4b,verifikasi tunggu jam,security,0
9228bbe3-aa50-47be-9ee0-c2da15b0f6ed,aplikasi menguras menunggu verifikasi belum tanda jawabannya banknya malas produk menguras uang maju perbankan giliran potongan nasabah cepat,performance efficiency,0
1fb46029-0db7-4aa3-9d18-b3f7a3dd0a75,nge lag trouble tidak bisa dibuka,reliability,0
fc225228-34da-452a-a1b7-8e606ec5ff36,log daftar mbanking mengaktifkan tidak tersedia terusmohon tidak dipersulit,interaction capability,2
6209d135-e24d-4bcb-a21e-9e7eac9165a6,tidak ngerefresh susah masuk,reliability,0
ce69e41b-d5fc-42ea-b45b-32d56d53645c,detik tidak bisa login ikuti petunjuk masukkan kartu nomor otp parah,security,0
3bef315c-adac-4033-a2f9-49c732a082ac,fitur transfer valas tidak berhasil2 biaya kepotong buang2 duit bulanan mengalahkan baca enggak pelayanannya,functional suitability,0
fd24363b-6f7e-4668-ae67-fb1132793624,daftar 100x tidak bisa verifikasi wajah,security,0
46c8c566-c3c3-4209-b1ed-8748e0a9d0a7,enggak bisa login ajgg,security,0
23607765-432e-4838-a612-2f41c02950c4,updatepas daftar data belum sesuai berulang ulang hasil,maintainability,0
0ddce310-dae4-48c1-ace4-c779cff64bf3,buka aplikasinya ngelikelangsung kelyar,performance efficiency,0
ef0adeb8-1e63-47c0-8061-449a6d777623,buka rek disuruh daftar online foto ktp keterangan data tidak proses buka rek tidak bisa offline biar tidak ribet terimakasih,functional suitability,1
39df8370-62a5-46e2-a181-32f1b7c9b7c0,tidak bisa masuk verifikasi,security,0
99a10925-9463-42a0-aa86-da19f8e23f76,kartu atm dll tidak bisa bikin akun payah,functional suitability,0
f6873069-2843-4080-ab76-19beb1befcf0,buka rek arahin daftar online coba daftar upload ktp keterangan registrasi tidak lanjutkan tidak bisa daftar offline biar cepat tidak ribet terima kasih,functional suitability,1
65880ea3-8f9d-42fa-aa7b-500e5354a834,apdet mulu tidak lama-lama madiri,maintainability,0
62d60cb7-248d-4bac-820e-c515ba73f735,kirim uang bri tidak terkirim2notif prosessaya lapor terdekathasil nolsaya transfer sknkrna fas offline,functional suitability,0
3f11bd3a-83c1-43bd-9045-2064d1417097,aplikasi buattrus isi saldo 600 pas masukkatanya sandi salah disuruh memakai nmor kartu kartunya tidak adtolong doang initidak bisa masuk uang 600 ribu ubah password memakai nomor kartu kartunya tidak adatolong kembalikan uang,security,0
d64199e5-e3a9-448a-8256-1f8cd79816c2,uang tahan aplikasi angusran bayarkan kirim email tidak respon,functional suitability,0
a1600b05-9724-476c-bad2-d58f89b68c0b,aplikasi buruk masuk susah foto jelek tidak bisa masuk,reliability,0
eca90b68-778d-4d64-8a2f-3121a0644882,aplikasi tidak bertanggung jawabdan kinerja pelayanan buruk lambat mengatasi keluhan nasabahklo kabur nasabahmungkin bos tidak tau pelayanan kinerja karyawan nyasehingga bos tidak tauitu merugikan sendirijika biarkan berlanjut,functional suitability,0
5080b90d-1298-4975-bba3-7ec19b7ab91d,pelayanan axa kayak pejabat negaramalasgak profesionalbanyak korupsi,functional suitability,0
f0efe42c-602f-4dec-bc75-41691e20c6ed,aplikasi ngelake tidak bisa dibuka tolong diperbaiki aplikasinyaterima kasih,functional suitability,2
8971ebc0-57b4-402a-80ce-42178521b0f5,aplikasi sayatidak bisa loginlangsung,security,0
7d44a9d6-6f58-4437-8fe4-8e4bb1750e28,tabungan now kali potongan saldo minimum mahal makai rekening tabungan now biar mudah transaksi taunya kesini mahal coba biaya saldo minimum,functional suitability,0
3f8177f2-57db-4d95-91e3-cabb0fbdceca,aplikasinya berantakan tata letak icon ribet tolong diperbaiki memudahkan pengguna,interaction capability,0
bf7a5a58-ce9a-425f-8992-8c35a5224529,rakyat indonesia kalo bisa jangan pakai super lemot notip pemeliharaan sistem gue tidak pakai kartu gue patahin ribet mah tidak 24jam,performance efficiency,0
737405dc-8827-4e96-8205-f01a8d7918fa,selamat siang aplikasi bagus update handphone lambat perusahaan memakai tolong diperbaiki developer,performance efficiency,0
e450cfdb-d376-4b45-80c6-234fef44abb4,tolong kenapasi error,reliability,0
73483248-44bb-4a73-ad13-0e6827a46d61,habis update tidak bisa login stuck verifikasi muka mpe tidak bisa kali bolak kantor cabang aplikasi belum jangan update menyusahkan nasabah buang orang mpe kali bolak belum solusi,security,0
c246bb5e-cb1f-441c-ade2-27026a4e4741,tidak cepat tanggap tidak solusi aplikasi jelek kecewa pakai mandiridatang cabang tidak bisa,functional suitability,0
88484e06-8714-4413-b920-9d9cc92f84d5,buka aplikasi nomor rekening lupa emailnya kehapus nomor rekening bisa,functional suitability,2
eb1f913d-de4e-4703-bb9e-ab1c93209d4a,download dimasuki handphone verifikasi pas konfirmasi langsung balesan aplikasi tidak tersedia 3hari begtu doang,security,0
548afaa3-d028-452a-990a-0f54f08d7a56,masuk tidak bisa tampilan halaman pilihan menu,interaction capability,0
675d8ecb-1078-4294-bb63-c7dc0ab3c5de,firur siapkan bae waduk,functional suitability,1
ce8ba526-0808-4cae-be66-48d9649c0f0b,hasil bagus banget mudah transaski aman,functional suitability,1
a1288bf2-8bed-48d9-aa8b-1cdc6cefb17c,update tidak bisa transaksi error,reliability,0
9f39f420-3b15-4ca5-85fa-722f6fd4c6ff,tidak bida login pas masukan handphone muncul pitur tidak tersediasaya kapor sanpai belum bisa malas pakai mandiriidah coba berkali2 enggak bisa data onproses pusat enggak kejelasan,security,0
fbb99314-abcf-45b8-b949-a4f21126d496,sistem tidak jelassaldo tertahan ksm angsuran terpotong bulan1 bulannya sulit kemablikanperjanjian saldo tertahan vulan ksmmandiri tidak,safety,0
f4d16b62-dc45-4529-9ae3-070d69bdfd8c,pengguna pin terblokir tidak bisa transaksi apapun tidak card fisik virtual tidak bisa memasukkan nomor exp kartu saldo disana lakukan customer service berbelit2,security,0
43ae8fee-bd0e-4bf4-848d-3ae776ddd2e0,bug tidak abisnya kapok pakai,reliability,0
dc566b1f-8e3b-435f-a5ae-ebf15630dd2b,coba daftar gagal mulu suruh coba berkala masukkan otp tulisan sistem persiapkan bukan perusahaan wajibkan pakai ogah gua pakai,security,0
ad9af6e3-f6ac-4aee-a66b-8c98d83eba38,download verifikasi wajah enggak bisa acc perizinannya,security,0
31523a63-bde4-428b-aba5-fc2c477c1f7b,iklanya meresahkan banyakan notifikasi iklan transaksi promo simpan aplikasi jangan kirim notifikasi pengguna payah,functional suitability,0
4f90da4d-9f4c-4d50-bef4-654f63480fe8,aplikasinya ribet top dana dibatasi makaimal juta,functional suitability,0
5e5eb0de-9a1f-445a-9982-c66c6b53aa5b,verifikasi muka gagal aneh,security,0
11216e31-2ed0-43aa-91ce-47a062a8722e,mohon maaf enggak bisa atur tanggal jatuh tempo iya tabungan rencananya bisa atur tanggal jatuh tempo total minimal autodebit enggak bisa iya mohon tindak lanjuti aplikasi,compatibility,2
e6e6192f-eec8-4827-a774-eee1f358f8d0,force close freese tidak bisa dibuka,reliability,0
b073a41c-4d77-4b8e-942b-32a6d4ab7bc8,tolong developer iri sebelah kalo uang masuk notifikasi enggak mohon pertimbangkan,interaction capability,2
6c24043f-6927-492b-9e50-da5cfdca01a7,aplikasi sampah kirim otp fitur belum tersedia parah,functional suitability,0
e49771f0-44ee-40c2-adba-628e6d857a68,limit transfer top 2jt,functional suitability,0
0489b7bb-55fa-419a-b552-f0f600f1c906,komplain biyaya administrasi mengaco ptongannya sebulan bisa potongan tidak masuk akal tidak historynya hati klean,functional suitability,0
fd027634-9bd4-40e4-8546-509b27f63a3c,tidak bisa verifikasi wajah,security,0
72e2c12a-5ded-4fd3-b03f-13f8b26714fa,buruk aplikasi lola,performance efficiency,0
8ffb3398-7ec8-4188-a311-25cd49a7885d,verifikasi wajah susah banget jam tidak kelar kelar,security,0
3512a898-fe32-47e0-9896-9483b096c8f0,mohon diperbaiki fingerprint tidak bisa pin,security,0
5df8aa7e-d6c0-4e32-8b48-1739512297fe,tolong jangan ubah ubah update pusing,maintainability,0
7e508eb9-6583-4d59-8529-5400c8cc1da0,aplikasi masuk daftar menu tolong perbaiki,interaction capability,0
ba54632e-b6e8-494b-9c4f-fa0fb3aec95f,aplikasinya tidak bisa masuklogin,security,0
d2610d16-218c-4cd5-bb8d-b9e9a4595469,aplikasi ngeblank tidak,reliability,0
906bc4fa-5651-40f0-b6ee-089eee721ba4,ribet enggak bisa transfer enggak bisa qris transfer seribet atur jam atur jadwal muda bingung,functional suitability,0
62756dd0-6ee2-4a61-9320-ca0c2fdfa34c,minggu aplikasi update terus-terusan beda aplikasi tidak jarang update seminggu aplikasi update tidak update tidak bisa buka aplikasi terusan apdet sebulan ink kali apdet bangking aman aman aplikasi gobliiiiinnnnnn apdeeeettttttt sakali aplikasiiii goblinnnnnnnnnn,maintainability,0
ae46b081-5865-4844-9a93-d987e53039b2,suka eroraku hapus download susah masuk otp masuk pas verifikasi loding kasih bintang perbaiki masalh,reliability,0
86e81f73-7d32-4823-a5f2-c17da2a2aa1d,pelayanan nasabah terbaik,functional suitability,1
5fdf4d4b-5974-4a84-ac01-e97c267bed72,error terpaksa install ulang login tidak bisa kali dibantu customer service login hasil zonk tidak bisa kesimpulan menunggu coba coba,security,0
a8b8f8aa-c915-427d-89ea-f1c187274473,aplikasi tidak berguna tidak bisa diferifikasi,security,0
e465e23b-c0ed-4ac3-870b-dd9a3331af79,semangat jaya bnak tuhan memberkati,functional suitability,1
e4b227d4-b3d7-4694-989a-ea325d051718,potongan bulannya 1biaya admistrasi kartu 5500 2saldo minimum 5000 3biaya admintasi rekening 5000 potongan 15500 tidak kayak sebelah 5000 perbulan kayaknya pindah kesebelah deh,functional suitability,0
6f12d810-8c3a-4a24-a2cd-1b6f6315dc6e,bermasalah tolong perbaiki tidak bisa login,security,0
edf3d0ec-1bb6-4f23-a0f7-8aaa5d058ac5,login susah mengecek2 cek,interaction capability,0
b0fee37f-ed41-479e-a1f1-a19b06253708,mengubah nama aplikasi buka tabungan 14hari kirim rumah belum nama tidak sesuai tolong respon terimakasih,interaction capability,2
684cc74b-68d6-400c-aad7-5f89a6d525c9,daftar tulisannya layanan tidak tersedia,functional suitability,0
029abf5b-d925-40a2-8ae6-e185d0d34582,tny lokasi tab rencana dimana update aplikasi trbaru aplikasinya membingungkan,interaction capability,0
8ed299cb-790f-49c6-a208-bcacc5faa547,fitur menyambungkan wallet shopee dana ovo dsb tidak bisablank page error,reliability,0
864a125c-8c5c-41d8-8c0f-a6f77b637221,tidak bisa buka aplikasinya,reliability,0
8610eee0-d286-4d10-9e49-00c6ffbca543,transfer dana bisa 2jt doang habis limit bisa transfer,functional suitability,0
46dbcf38-53b8-4547-96ad-2df0ffec6b0e,tidak bisa masuk aplikasinya,security,0
96492ed6-7c7f-4345-94c5-3a4f932d4bc5,selesai update tidak buka bikin ruwet,performance efficiency,0
1750f84a-24ec-4b89-8954-3dd3be01ed30,gimana kayak slesai kirim kode otp fiturnya belum maksudnya gimana tolong perbaiki biar puas kasih bintang berhasil login kasih bintang,security,2
6dd38680-ae3c-4af0-bf2d-e89a4dc03c52,update tidak bisa buka mandirinya fitur belum tersedia,reliability,0
714a5bbf-7982-48a3-970c-b5c30fbb1c3b,pakai enggak ada payleternya kecewa,functional suitability,0
df00e64a-81f4-48b0-b89a-7e8824f1edb8,ribet banget top tidak bisa bisa tidak simpel bagus ribet tidak bisa topup,interaction capability,0
e086ddef-b627-4492-a0ef-ea7033b56e99,lemott habis update terbaru lamaaaa banget buka aplikasinya ksg tidak bisa dibuka,performance efficiency,0
69aa896c-461b-49d1-8961-0fd703bf1380,tidak bisa top dana nomor terdaftar,functional suitability,0
e5ccedcb-f7b1-4ce2-a325-5835ed5e35a1,perbarui bukanya bagus buruk,maintainability,0
e535d882-a965-40a8-aade-f43a6aa53e65,malam pemeliharaan rutin mulu berjam jam gimana byr pakai qris malam tolong percepat pemelirahaan rutin,reliability,0
643587da-64d6-467a-92b9-3e905835da13,tidak puas maintenance transaksi,reliability,0
feb286fb-5afe-4d50-a759-c536d41e3dab,lambat lodingy sayangkan,performance efficiency,0
e2b4893f-ce23-4e14-9d39-567945a2bb8f,tidak bisa buka coba kali tidak bisa,security,0
4fc7d8ae-1a85-482b-b79f-8e5902783b07,seminggu tidak bisa login tulisannya fitur tidak tersedia,security,0
c482fc29-72a5-4880-81b0-7039910b26c3,bisa sulit mengapai bikin gampang,interaction capability,0
7a1afa9e-64c1-4df2-b0e4-ae522980e24d,memudahkan butuhkan terimakasih,functional suitability,1
57ba1ff4-79de-4285-8f29-4ef22e28187a,tolong komentarnya dibaca ditanggapi adminnya jangan ngandelin robot tidak aplikasi kumplit fiturnya baikyang lemot saran bikin aplikasi pilihan nasabah sesuai kebutuhan pengguna terimakasih,functional suitability,0
ac8d91ab-21ad-451b-a565-2583806580b4,bug pendaftaran ulang gagal verifikasi wajah ikuti aturan verifikasi cabang terdekat hasilnya tolong perbaiki,security,0
7e0f1065-9c5c-403f-9b50-8f62c37cf292,parah bagitu verifikasi wajah jamin teknologi belum sempurna jaringan internet disalahkan,security,0
26780dc3-0ec1-4ecd-a109-10eb606a201b,login verifikasi gagal,security,0
1c0a12af-7465-4048-8c88-b01e9c52f8e3,vitur tidak tersedia hadehhh butu benking,functional suitability,0
eef52fcc-c006-4612-93b5-c2680840cdbc,surih perbarui password pas dibagian top smsnya enggak bisa,security,0
3b9782fd-401b-42ed-924c-14fc40672751,susah kali daftarnya,interaction capability,0
92749f1e-5e40-4ad0-b0ec-7b5c7bcaf7dd,terhormat prihal saldo hilang bayar setoran tanggal oktober potongan sisa saldo 1750000 tanggal november tidak komfirmasi potong tolong perjelas,safety,0
0a549f8e-3de4-4ea6-bab0-d77b0c135c62,aplikasi membantu mantap,functional suitability,1
6ad098e9-e20b-4bdf-aa48-788e4a126d73,tolong paylater aktifkan,functional suitability,2
64043a70-2a8d-433d-be6f-fc0b4997aee1,handphone tidak bisa buka bagus lancar versi,performance efficiency,1
60520ab8-fb0d-4399-acce-3fd62f13b873,kerja sbenarnya aplikasi kesel banget deh saldo tertulis aplikasi pas check atm berbeda too complicated and ribet tolong diperbaiki bikin binggung deh feedback kali buka rekening nasabah jujur menyesal download tolong dibantu,interaction capability,0
405b2cfb-11e4-4563-9d9a-0c34a838ef51,buka rekening masuk mbanking blokir tidak kerja nyuruh pakai tidak daftar,security,0
4bbf4f41-d61b-4322-a6fa-7fa454fbfb7a,mentok verifikasi wajahsudah cabang terdekat gabisaga,security,0
bf8ccb5f-ec6a-4855-a3ca-0f74ebe94e84,batalkan transfer terjadwal,functional suitability,1
bcade1eb-bf6f-43a9-85de-fdd388708df2,potongan potongan bisa kali potongan tolong malas nyisahin saldo atm,safety,0
7dba2f6c-ef04-4e49-9cfb-bf33cf749957,interface ruet pemula emosi tidak kayak baca,interaction capability,0
4ee8eb91-4c3e-44aa-a585-91c5a3e737a0,tolong aplikasi susah banget loading,performance efficiency,0
4cc94c25-7ae9-48fd-893b-4d55db9550be,aplikasi kali download aplikasi tidak bisa dipakai verifikasi,security,0
fba6c4b4-0111-4a15-bd29-a23e6f72a3e5,tolong bug perbaiki mengganggu,reliability,0
61955a78-6a22-40bc-82a7-d139720e9c72,kenpaya punyaku tidak bisa buka,security,0
05e96748-b1d9-4b7f-8466-85da611533c5,membantu keperluan transaksi,functional suitability,1
65d2f8a3-93dd-4442-937d-c65770d8e225,update aplikasi ngeleg fitur verifikasi erorr mengaco tidak bisa login payah,security,0
c85b0c48-8173-4844-bb6b-e02e7a8f8a41,daftar memasuki nama wali pekerjaannya ribet banget beli tiket timnas sulit,interaction capability,0
2b250335-b1b9-4fe1-bb5a-ab3cab917a23,menscreenshot tampilan layar nama pengguna rekening ketahui versi bisa klik muncul tabungan tidak nama pemilik rekeningnya,interaction capability,0
aea3264a-3b2b-46f2-a7dd-6da41cd5ae1a,login nge stuck verifikasi,security,0
66e24e6f-a1c0-4482-b3d0-6caa9c922853,finger enggak bisa,security,0
811f8993-b52b-4a76-a43b-3d562b1214b5,tolong perbaiki masuk gangguan sinyal aman belum berhasil terhubung,compatibility,0
36ba5f83-b9f0-46cb-8af5-2434b9ce01df,jelek pas login tulisan fitur tidak tersedia minggu banknya langsung tidak hasil apa² tolong benerin biar tidak repot,security,0
c7924739-208e-42e9-bc66-3bfaf9b45a80,hello developer tidak bisa masuk logout handphone pakai tidak bisa habis verifikasi otp fitur tidak tersedia tidak ganti nomer handphone tidak ganti handphone jugalogin handphone tidak belum bisa mohon bantuannya tim mohon eskalasi perbaikannya terkendal banget,security,0
7708bb64-bc9b-4161-856a-b9d4ac2ba494,proses pembukaan rekening banget,functional suitability,2
cf4c3c46-fd1f-4cc8-adca-95f557de7a5d,tolong user interface kembalikan simpel,interaction capability,2
5a214936-c211-487c-b76a-4deecad51e52,uang trabsferan belum masuk tidak terima tranferan negeri belum masuk,flexibility,0
ea4d3ede-2dd0-415d-bd0b-7e8ba2b36e52,tidak bisa dibuka memasuki pin salah bilang salah registrasi ulang bilang data tidak sesuai hapus instal ulang yerus regustrasi kemarin keterengan fitur tidak tersedia,security,0
887eaa0b-112c-429f-b6ae-71dce88d2a68,alat perbankan bill board iklan wkkw kali iklan wkwk,functional suitability,2
8b665cc1-99f5-43a4-beda-bfa9b635022d,update aplikasi susah memahami letak fiturfiturnya fitur deposito hilangkan deposit kurang dana deposit bisa cairkan mengecek saldo deposit fitunya tidak,interaction capability,0
06c4973b-4bbe-408e-bd1a-5c36cc211f4b,masuk perbaikan tolong tingkat login aplikasinya permudah,functional suitability,2
c74474ec-82e9-441d-939c-1b11481ad0c2,maaf tolong daftar tidak bisa bisa,functional suitability,0
0498f45f-da6f-44ee-baf1-e191d4d8c228,suka menu keamanan terjamin,security,1
074fe3d6-da6b-4894-b1b9-d331c77161cb,gara² update tidak bisa masuk,security,0
05317897-9c3a-47fe-aa05-ab502eead259,sken wajah enggak kebaca,security,0
f282f282-8a9c-435a-b1b5-b5408d977177,uplikasi habis upgride bagus keluar² tidak bisa masuk sekalinya bisa masuk uplikasi tidak menanggapi atm² dowloan kalo tidak bisa buka,reliability,0
9f0b6841-cdea-401a-a58e-65704bbbef22,nabungga bunganya potongan biaya 17500lama duit bisa habis,functional suitability,0
05166c09-5eb9-4ca6-af4b-15175c19eec9,update aplikasi tidak transaksi lambat butuhkan saldo transfer disertai bukti catatan debetkredit tidak butuh iklan jasa lainlain iklan menguntungkan tolong buatkan versi lite mempermudah,performance efficiency,0
a7cec1e9-a038-4e2b-a753-6282c96e46aa,paylater tidak berfungsisetelah update,functional suitability,0
7e5588ee-7ed5-40f2-988a-8b77c2294f44,sehabis update tidak bisa loginmohon perbaikikalau bagus kasih bintang,security,0
04efb35d-217a-4a78-8af0-1eb1b2c718b3,susah perifikasi wajah tidak alternatif,security,0
d9f5bf69-5e1b-423f-8dd6-1d8f95fd1687,selamat malam terhormat tidak ksm,functional suitability,2
e7f38761-6795-4bfd-b98b-b58c79567e98,login vervikasi enggak bisa jelek tolong perbaiki,security,0
e141c2ce-ac6b-4856-ac97-b7f82bab8e4b,tidak bisa pindah perangkatganti nomor handphone,flexibility,0
73059288-2bca-4f3b-95ce-260b96ac3b27,saldo diatas 1000000 kena potongan saldo dibawah batas minimal teman saldo dibawah 1jt tidak kena potongan saldo minimum,safety,0
0d163301-a8e3-470c-90c7-01f97426534d,update lemot suka aplikasinyabikin susah lihat resi token listrik tidak bisa resi bisa dikirim via email,performance efficiency,0
a41ca91b-8b63-440a-bf03-60091f517f82,kasih bintang top dana batasi aman²,safety,1
71d1bb46-2537-4503-a3e9-b263e08ff287,tidak bisa bukaapa gangguan,reliability,0
2ef477ad-4d96-4c5a-8832-1fd4d0c5563c,aplikasi buruk sekelas aplikasi buruk merugikan nasabah,functional suitability,0
9ba2e997-f28f-445e-aecc-41e881e34132,aplikasi menyusahkan potongan gede buka mbanking ribet butuh ber hadehhh menyusahkan,functional suitability,0
45729005-7185-428f-9922-3c81b84c6958,susah banget verifikasi wajah login handphone,security,0
f9c5de62-94c3-4bf9-a68f-0f0835de6864,memudahkan transaksi keuangan,functional suitability,1
574648ab-c4bf-4c40-88d5-48753d01ab6e,msukan kode otpnya fitur tidak tersedia mohon penjelasanya,security,2
38bb1620-7a30-4556-9a5f-450919beec2d,keyboardnya tidak fungsi tulisan arab tolong diperbaiki tidak bisa login kacau deh,security,0
5cbf9a42-31f2-4561-b7e3-1ac4db21f606,sumpah aplikasi lelet bangettcoba berbenah pelayanan jangan kalah swasta,performance efficiency,0
edf1acc9-0745-43f3-8330-307f6de7dd68,login tidak bisa mohon bantu,security,2
